,tconst,titleType,primaryTitle,isAdult,startYear,endYear,genres,directors,weight_average,cast,director_name
1580,tt0496424,tvseries,30rock,0,2006,2013,comedy,"nm0769135,nm0838198,nm0791672,nm0330140,nm0792178,nm0082450,nm0806252,nm0538744,nm0255081,nm0565063,nm0205502,nm0257554,nm0541562,nm0000114,nm0726642,nm0962378,nm0002835,nm0110644,nm0579318,nm0184873,nm0390844,nm1061622,nm0791381,nm0926526,nm0002728",7.712148535696175,"'alecbaldwin', 'janekrakowski', 'scottadsit', 'tracymorgan', 'tinafey'",'donscardino'
1581,tt1327801,tvseries,glee,0,2009,2015,"comedy,drama,music","nm0004883,nm0052059,nm0881461,nm0779350,nm0007096,nm0113073,nm0005204,nm0788202,nm0002704,nm0923736,nm0006853,nm0444709,nm0004234,nm1285162,nm0614682,nm1065402,nm0223994,nm0107302,nm0054077,nm0000655,nm1004299,nm0376006,nm0386871,nm0781311,nm1267896",6.9104976760608,"'janelynch', 'leamichele', 'corymonteith', 'nayarivera', 'matthewmorrison'",'tatedonovan'
1582,tt0405508,movie,rangdebasanti,0,2006,\n,"comedy,drama",nm1018493,7.7118899123172975,"'aamirkhan', 'sharmanjoshi', 'sohaalikhan', 'siddharth'",'rakeyshomprakashmehra'
1583,tt0918927,movie,doubt,0,2008,\n,"drama,mystery",nm0788234,7.356255507222666,"'merylstreep', 'philipseymourhoffman', 'violadavis', 'amyadams'",'johnpatrickshanley'
1584,tt2265171,movie,theraid2,0,2014,\n,"action,crime,thriller",nm2153088,7.6132775086115325,"'ikouwais', 'yayanruhian', 'arifinputra', 'okaantara'",'garethevans'
1585,tt5848272,movie,ralphbreakstheinternet,0,2018,\n,"adventure,animation,comedy","nm0601781,nm1601882",7.1389966106620735,"'johnc.reilly', 'sarahsilverman', 'tarajip.henson', 'galgadot'",'richmoore'
1586,tt0097523,movie,"honey,ishrunkthekids",0,1989,\n,"adventure,comedy,family",nm0002653,6.731624066909681,"'marciastrassman', 'rickmoranis', 'mattfrewer', 'kristinesutherland'",'joejohnston'
1587,tt0346491,movie,alexander,0,2004,\n,"action,biography,drama",nm0000231,6.2176780676686825,"'anthonyhopkins', 'angelinajolie', 'rosariodawson', 'colinfarrell'",'oliverstone'
1588,tt0120789,movie,pleasantville,0,1998,\n,"comedy,drama,fantasy",nm0002657,7.356006772353991,"'williamh.macy', 'jeffdaniels', 'joanallen', 'tobeymaguire'",'garyross'
1589,tt2848292,movie,pitchperfect2,0,2015,\n,"comedy,music",nm0006969,6.732041917424742,"'brittanysnow', 'annakendrick', 'rebelwilson', 'haileesteinfeld'",'elizabethbanks'
1590,tt0120102,movie,sevenyearsintibet,0,1997,\n,"adventure,biography,drama",nm0000269,7.1390796131063725,"'mako', 'bradpitt', 'davidthewlis', 'bdwong'",'jean-jacquesannaud'
1591,tt0120484,movie,thewaterboy,0,1998,\n,"comedy,sport",nm0178997,6.546526973450037,"'henrywinkler', 'fairuzabalk', 'adamsandler', 'kathybates'",'frankcoraci'
1592,tt0051201,movie,witnessfortheprosecution,0,1957,\n,"crime,drama,mystery",nm0000697,7.805536423064318,"'marlenedietrich', 'charleslaughton', 'elsalanchester', 'tyronepower'",'billywilder'
1593,tt0055630,movie,yojimbo,0,1961,\n,"action,drama,thriller",nm0000041,7.709635429732745,"'toshirômifune', 'tatsuyanakadai', 'yôkotsukasa', 'eijirôtôno'",'akirakurosawa'
1594,tt0325805,movie,matchstickmen,0,2003,\n,"comedy,crime,drama",nm0000631,7.248720432971813,"'nicolascage', 'samrockwell', 'brucealtman', 'alisonlohman'",'ridleyscott'
1595,tt0093437,movie,thelostboys,0,1987,\n,"comedy,horror",nm0001708,7.248704292835141,"'barnardhughes', 'coreyhaim', 'diannewiest', 'jasonpatric'",'joelschumacher'
1596,tt0082340,movie,escapefromnewyork,0,1981,\n,"action,adventure,sci-fi",nm0000118,7.1942949626304245,"'ernestborgnine', 'leevancleef', 'donaldpleasence', 'kurtrussell'",'johncarpenter'
1597,tt0990407,movie,thegreenhornet,0,2011,\n,"action,comedy,crime",nm0327273,6.354340161819928,"'camerondiaz', 'sethrogen', 'christophwaltz', 'jaychou'",'michelgondry'
1598,tt5439796,movie,loganlucky,0,2017,\n,"comedy,crime,drama",nm0001752,7.083498972524415,"'danielcraig', 'channingtatum', 'adamdriver', 'farrahmackenzie'",'stevensoderbergh'
1599,tt6628394,movie,badtimesattheelroyale,0,2018,\n,"crime,drama,mystery",nm1206844,7.139249084485361,"'jeffbridges', 'jonhamm', 'dakotajohnson', 'cynthiaerivo'",'drewgoddard'
1600,tt0970416,movie,thedaytheearthstoodstill,0,2008,\n,"drama,sci-fi,thriller",nm0220600,6.153456801278068,"'jenniferconnelly', 'keanureeves', 'kathybates', 'jadensmith'",'scottderrickson'
1601,tt5462602,movie,thebigsick,0,2017,\n,"comedy,drama,romance",nm0795290,7.355281461590179,"'hollyhunter', 'rayromano', 'kumailnanjiani', 'zoekazan'",'michaelshowalter'
1602,tt1560220,movie,zombielanddoubletap,0,2019,\n,"action,adventure,comedy",nm0281508,6.9121402291069325,"'woodyharrelson', 'jesseeisenberg', 'abigailbreslin', 'emmastone'",'rubenfleischer'
1603,tt4520988,movie,frozenii,0,2019,\n,"adventure,animation,comedy","nm0118333,nm1601644",7.027181025184094,"'kristenbell', 'joshgad', 'jonathangroff', 'idinamenzel'",'chrisbuck'
1604,tt0090728,movie,bigtroubleinlittlechina,0,1986,\n,"action,adventure,comedy",nm0000118,7.248513252343758,"'jameshong', 'kurtrussell', 'kimcattrall', 'dennisdun'",'johncarpenter'
1605,tt6450804,movie,terminatordarkfate,0,2019,\n,"action,adventure,sci-fi",nm1783265,6.611949450314968,"'arnoldschwarzenegger', 'lindahamilton', 'mackenziedavis', 'nataliareyes'",'timmiller'
1606,tt0117731,movie,startrekfirstcontact,0,1996,\n,"action,adventure,drama",nm0000408,7.4070538436167315,"'patrickstewart', 'levarburton', 'jonathanfrakes', 'brentspiner'",'jonathanfrakes'
1607,tt1870479,tvseries,thenewsroom,0,2012,2014,drama,"nm0258128,nm0267497,nm0336241,nm0687964,nm0509425,nm0376006,nm0551358,nm0002083,nm0590889,nm0609549,nm0693561,nm0322128",7.894904697129588,"'samwaterston', 'jeffdaniels', 'thomassadoski', 'emilymortimer', 'alisonpill'",'jasonensler'
1608,tt4955642,tvseries,thegoodplace,0,2016,2020,"comedy,drama,fantasy","nm0068338,nm0755254,nm1912959,nm0768957,nm0579318,nm1520649,nm2094436,nm0565063,nm0003163,nm0206592,nm1455688,nm1206844,nm0926526,nm0567912,nm1321658,nm0172733,nm1119645,nm0038893,nm0390657,nm1449136,nm0788426,nm0920950",7.706193292470813,"'teddanson', 'kristenbell', 'williamjacksonharper', 'jameelajamil', 'd\'arcycarden'",'kristenbell'
1609,tt0480025,movie,thisisengland,0,2006,\n,"crime,drama",nm0276349,7.457979262673731,"'thomasturgoose', 'stephengraham', 'johartley', 'andrewshim'",'shanemeadows'
1610,tt0048280,movie,ladyandthetramp,0,1955,\n,"adventure,animation,comedy","nm0314671,nm0527217,nm0414144",7.2483235531256565,"'billthompson', 'barbaraluddy', 'larryroberts', 'peggylee'",'clydegeronimi'
1611,tt0118688,movie,batmanrobin,0,1997,\n,"action,sci-fi",nm0001708,4.838962756347644,"'arnoldschwarzenegger', 'umathurman', 'georgeclooney', 'chriso\'donnell'",'joelschumacher'
1612,tt0980970,movie,thechroniclesofnarniathevoyageofthedawntreader,0,2010,\n,"adventure,family,fantasy",nm0000776,6.675697174598197,"'georgiehenley', 'skandarkeynes', 'benbarnes', 'willpoulter'",'michaelapted'
1613,tt5884052,movie,pokémondetectivepikachu,0,2019,\n,"action,adventure,comedy",nm1224299,6.855435097447806,"'billnighy', 'ryanreynolds', 'kathrynnewton', 'justicesmith'",'robletterman'
1614,tt4016934,movie,thehandmaiden,0,2016,\n,"drama,romance,thriller",nm0661791,7.656560288640175,"'so-rimoon', 'jung-wooha', 'jin-woongcho', 'min-heekim'",'chan-wookpark'
1615,tt0092965,movie,empireofthesun,0,1987,\n,"action,drama,history",nm0000229,7.457341469136073,"'nigelhavers', 'johnmalkovich', 'mirandarichardson', 'christianbale'",'stevenspielberg'
1616,tt1235099,tvseries,lietome,0,2009,2011,"crime,drama,mystery","nm0124079,nm0755261,nm0956910,nm0444709,nm0602172,nm0644397,nm0689852,nm0203215,nm0035060,nm0424800,nm0777881,nm0322128,nm0371348,nm0006853,nm0206259,nm0940668,nm0926215,nm0506130,nm0542960,nm0004610,nm0533713,nm0641343,nm0485637,nm0686853,nm0002749,nm0067090,nm0113054,nm0156838,nm0005204",7.607104808360512,"'timroth', 'mekhiphifer', 'kelliwilliams', 'hayleymcfarland', 'brendanhines'",'timothybusfield'
1617,tt10048342,tvminiseries,thequeen'sgambit,0,2020,2020,drama,nm0291082,7.981820977784305,"'marcindorocinski', 'thomasbrodie-sangster', 'anyataylor-joy', 'chloepirrie', 'billcamp'",'scottfrank'
1618,tt0290673,movie,irréversible,0,2002,\n,"crime,drama,mystery",nm0637615,7.301205878527157,"'vincentcassel', 'monicabellucci', 'albertdupontel', 'joprestia'",'gasparnoé'
1619,tt0842926,movie,thekidsareallright,0,2010,\n,"comedy,drama,romance",nm0158966,7.0844845965639545,"'annettebening', 'juliannemoore', 'markruffalo', 'miawasikowska'",'lisacholodenko'
1620,tt0117008,movie,matilda,0,1996,\n,"comedy,family,fantasy",nm0000362,7.028591160825123,"'dannydevito', 'rheaperlman', 'embethdavidtz', 'marawilson'",'dannydevito'
1621,tt2975578,movie,thepurgeanarchy,0,2014,\n,"action,adventure,horror",nm0218621,6.737854750192986,"'carmenejogo', 'zachgilford', 'kielesanchez', 'frankgrillo'",'jamesdemonaco'
1622,tt0947810,movie,greenzone,0,2010,\n,"action,drama,thriller",nm0339030,6.972018346500223,"'mattdamon', 'gregkinnear', 'jasonisaacs', 'igalnaor'",'paulgreengrass'
1623,tt4276820,movie,thefounder,0,2016,\n,"biography,drama",nm0359387,7.194217554729439,"'michaelkeaton', 'johncarrolllynch', 'lindacardellini', 'nickofferman'",'johnleehancock'
1624,tt1611224,movie,abrahamlincolnvampirehunter,0,2012,\n,"action,fantasy,horror",nm0067457,6.427159874882108,"'rufussewell', 'anthonymackie', 'dominiccooper', 'benjaminwalker'",'timurbekmambetov'
1625,tt6565702,movie,xmendarkphoenix,0,2019,\n,"action,adventure,sci-fi",nm1334526,6.362488126523735,"'nicholashoult', 'jamesmcavoy', 'michaelfassbender', 'jenniferlawrence'",'simonkinberg'
1626,tt0077402,movie,dawnofthedead,0,1978,\n,"action,adventure,horror",nm0001681,7.556846073595643,"'davidemge', 'kenforee', 'scotth.reiniger', 'gaylenross'",'georgea.romero'
1627,tt0264235,tvseries,curbyourenthusiasm,0,2000,\n,comedy,"nm0004332,nm0153078,nm0769840,nm0330057,nm0825731,nm0073688,nm0541635,nm0009953,nm0307531,nm0661751,nm0874133,nm0469689,nm0625458,nm0385644,nm0641721",7.934918272750442,"'bobeinstein', 'teddanson', 'richardlewis', 'larrydavid', 'j.b.smoove'",'robertb.weide'
1628,tt0451079,movie,hortonhearsawho,0,2008,\n,"adventure,animation,comedy","nm0553942,nm0371755",6.9722170710866305,"'carolburnett', 'jimcarrey', 'stevecarell', 'willarnett'",'stevemartino'
1629,tt0245574,movie,ytumamátambién,0,2001,\n,drama,nm0190859,7.405032529846167,"'maribelverdú', 'danielgiménezcacho', 'gaelgarcíabernal', 'analópezmercado'",'alfonsocuarón'
1630,tt5555260,tvseries,thisisus,0,2016,\n,"comedy,drama,romance","nm0005088,nm0003802,nm0000166,nm0863387,nm0007096,nm0005093,nm0950506,nm0393661,nm0027413,nm0281945,nm1261997,nm0957197,nm0287198,nm1267181,nm0206259,nm0297489,nm0893257,nm0362566,nm0038893,nm0101908,nm0124079,nm0646440,nm1036574,nm0462277,nm0720135,nm0275629",7.933767821274833,"'mandymoore', 'miloventimiglia', 'justinhartley', 'sterlingk.brown', 'chrissymetz'",'joannakerns'
1631,tt1469304,movie,baywatch,0,2017,\n,"action,comedy,crime",nm1164861,6.164165828429876,"'priyankachopra', 'dwaynejohnson', 'zacefron', 'alexandradaddario'",'sethgordon'
1632,tt0057076,movie,fromrussiawithlove,0,1963,\n,"action,adventure,thriller",nm0950109,7.300879099455936,"'lottelenya', 'seanconnery', 'robertshaw', 'danielabianchi'",'terenceyoung'
1633,tt5052474,movie,sicariodayofthesoldado,0,2018,\n,"action,adventure,crime",nm1356588,7.1398400168946825,"'joshbrolin', 'beniciodeltoro', 'jeffreydonovan', 'isabelamerced'",'stefanosollima'
1634,tt1837642,tvseries,revenge,0,2011,2015,"drama,mystery,thriller","nm0855613,nm0744794,nm0006853,nm0509183,nm1475713,nm0957198,nm0637518,nm0007096,nm0864936,nm0191697,nm0726975,nm0592808,nm0000166,nm0339111,nm0771613,nm0779350,nm0777447,nm0066584,nm0929089,nm0787687,nm0940668,nm0923423,nm0385151,nm0277830,nm0044803,nm0864268,nm0343622,nm0485637,nm0118778,nm1734368,nm0315298,nm0095424,nm0474955,nm0389972",7.506309066704001,"'madeleinestowe', 'henryczerny', 'gabrielmann', 'nickwechsler', 'emilyvancamp'",'johnterlesky'
1635,tt1267297,movie,hercules,0,2014,\n,"action,adventure,fantasy",nm0711840,6.492671456917032,"'ianmcshane', 'johnhurt', 'josephfiennes', 'dwaynejohnson'",'brettratner'
1636,tt0780521,movie,theprincessandthefrog,0,2009,\n,"adventure,animation,comedy","nm0615780,nm0166256",7.139883730552211,"'keithdavid', 'oprahwinfrey', 'brunocampos', 'anikanonirose'",'johnmusker'
1637,tt3766354,movie,theequalizer2,0,2018,\n,"action,crime,thriller",nm0298807,6.915501602520987,"'orsonbean', 'denzelwashington', 'pedropascal', 'ashtonsanders'",'antoinefuqua'
1638,tt0251160,movie,johnq,0,2002,\n,"crime,drama,thriller",nm0001024,7.139902519690554,"'robertduvall', 'denzelwashington', 'kimberlyelise', 'gabrielaoltean'",'nickcassavetes'
1639,tt0070608,movie,robinhood,0,1973,\n,"adventure,animation,comedy","nm0718627,nm0359457",7.4045588657426995,"'peterustinov', 'philharris', 'brianbedford', 'rogermiller'",'wolfgangreitherman'
1640,tt0107362,movie,lastactionhero,0,1993,\n,"action,adventure,comedy",nm0001532,6.739734626756935,"'artcarney', 'arnoldschwarzenegger', 'f.murrayabraham', 'charlesdance'",'johnmctiernan'
1641,tt0989757,movie,dearjohn,0,2010,\n,"drama,romance,war",nm0002120,6.679497065565344,"'henrythomas', 'richardjenkins', 'channingtatum', 'amandaseyfried'",'lassehallström'
1642,tt3488710,movie,thewalk,0,2015,\n,"action,adventure,biography",nm0000709,7.247724728293291,"'josephgordon-levitt', 'charlottelebon', 'guillaumebaillargeon', 'émilieleclerc'",'robertzemeckis'
1643,tt6412452,movie,theballadofbusterscruggs,0,2018,\n,"comedy,drama,musical","nm0001053,nm0001054",7.247703228412154,"'clancybrown', 'timblakenelson', 'williewatson', 'dannymccarthy'",'ethancoen'
1644,tt1121931,movie,crankhighvoltage,0,2009,\n,"action,crime,thriller","nm0962729,nm0004410",6.6189152005411565,"'cliftoncollinsjr.', 'dwightyoakam', 'amysmart', 'jasonstatham'",'briantaylor'
1645,tt0257360,movie,aboutschmidt,0,2002,\n,"comedy,drama",nm0668247,7.1399951280178175,"'jacknicholson', 'kathybates', 'dermotmulroney', 'hopedavis'",'alexanderpayne'
1646,tt1638002,movie,"love,rosie",0,2014,\n,"comedy,romance",nm0228542,7.1941781099656295,"'jaimewinstone', 'christiancooke', 'lilycollins', 'samclaflin'",'christianditter'
1647,tt0365737,movie,syriana,0,2005,\n,"drama,thriller",nm0300866,7.029607132443227,"'georgeclooney', 'mattdamon', 'amandapeet', 'kayvannovak'",'stephengaghan'
1648,tt0279600,tvseries,smallville,0,2001,2011,"adventure,drama,romance","nm0082376,nm0066439,nm1313038,nm0805611,nm0215299,nm0550931,nm0737517,nm0931426,nm0057106,nm0532928,nm9004217,nm0314230,nm0583397,nm0844358,nm0176448,nm0641343,nm1261997,nm0942869,nm0292419,nm0677048,nm0908833,nm0935732,nm0142286,nm1074029,nm0333239,nm0784682,nm0591171,nm0914368,nm0802033,nm0004223,nm0265422,nm0941276,nm0638354,nm0957197,nm0003447,nm1947634,nm0021772,nm0395624,nm0066736,nm0002413,nm0742819,nm0742146,nm0919991,nm0003150,nm0587692,nm0773884,nm0561879,nm0141222,nm0518910,nm0066596,nm0065230,nm0788610,nm0176702,nm0877427,nm0255028",7.3525267069182085,"'annetteo\'toole', 'johnschneider', 'johnglover', 'michaelrosenbaum', 'kristinkreuk'",'kennethbiller'
1649,tt0101410,movie,bartonfink,0,1991,\n,"comedy,drama,thriller","nm0001054,nm0001053",7.454746043901991,"'judydavis', 'michaellerner', 'johngoodman', 'johnturturro'",'joelcoen'
1650,tt0056801,movie,8½,0,1963,\n,drama,nm0000019,7.603047686317666,"'marcellomastroianni', 'sandramilo', 'claudiacardinale', 'anoukaimée'",'federicofellini'
1651,tt0084726,movie,startrekiithewrathofkhan,0,1982,\n,"action,adventure,sci-fi",nm0583292,7.4543697478032875,"'williamshatner', 'leonardnimoy', 'deforestkelley', 'jamesdoohan'",'nicholasmeyer'
1652,tt2231461,movie,rampage,0,2018,\n,"action,adventure,sci-fi",nm0679031,6.558552952693398,"'dwaynejohnson', 'naomieharris', 'malinakerman', 'jeffreydeanmorgan'",'bradpeyton'
1653,tt1628841,movie,independencedayresurgence,0,2016,\n,"action,adventure,sci-fi",nm0000386,5.961915847558743,"'jeffgoldblum', 'billpullman', 'liamhemsworth', 'maikamonroe'",'rolandemmerich'
1654,tt1821549,movie,nebraska,0,2013,\n,"adventure,comedy,drama",nm0668247,7.454061218020017,"'brucedern', 'junesquibb', 'bobodenkirk', 'willforte'",'alexanderpayne'
1655,tt0481536,movie,haroldkumarescapefromguantanamobay,0,2008,\n,"adventure,comedy","nm1376383,nm1375358",6.859397342592709,"'neilpatrickharris', 'robcorddry', 'kalpenn', 'johncho'",'haydenschlossberg'
1656,tt0907657,movie,once,0,2007,\n,"drama,music,romance",nm0138809,7.503951155738378,"'glenhansard', 'markétairglová', 'hughwalsh', 'gerardhendrick'",'johncarney'
1657,tt0091203,movie,highlander,0,1986,\n,"action,adventure,fantasy",nm0611683,7.140185057319736,"'seanconnery', 'christopherlambert', 'roxannehart', 'clancybrown'",'russellmulcahy'
1658,tt0031679,movie,mrsmithgoestowashington,0,1939,\n,"comedy,drama",nm0001008,7.650100890386157,"'edwardarnold', 'clauderains', 'jeanarthur', 'jamesstewart'",'frankcapra'
1659,tt0389790,movie,beemovie,0,2007,\n,"adventure,animation,comedy","nm0971239,nm9054338",6.559790895933039,"'matthewbroderick', 'jerryseinfeld', 'renéezellweger', 'patrickwarburton'",'simonj.smith'
1660,tt0410975,tvseries,desperatehousewives,0,2004,2012,"comedy,drama,mystery","nm0957198,nm0315298,nm0007096,nm0156013,nm0255081,nm0926526,nm0385151,nm0230385,nm0789834,nm0339211,nm0568224,nm0371348,nm0697014,nm0185734,nm0923423,nm0343622,nm6112629,nm0762541,nm0224683,nm1204449,nm0000536,nm0686470,nm0881038,nm0578162,nm1065402,nm0314104,nm2425648,nm0171315",7.351756927178727,"'terihatcher', 'dougsavant', 'marciacross', 'felicityhuffman', 'jamesdenton'",'randyzisk'
1661,tt0096657,tvseries,mrbean,0,1990,1995,"comedy,family","nm0083606,nm0917992,nm0203791",7.8362742872241595,"'rogersloman', 'rowanatkinson', 'rupertvansittart', 'robindriscoll', 'matildaziegler'",'johnbirkin'
1662,tt4172430,movie,13hours,0,2016,\n,"action,drama,history",nm0000881,7.247298786017552,"'jamesbadgedale', 'daviddenman', 'pabloschreiber', 'johnkrasinski'",'michaelbay'
1663,tt1692486,movie,carnage,0,2011,\n,"comedy,drama",nm0000591,7.194137407638309,"'jodiefoster', 'johnc.reilly', 'katewinslet', 'christophwaltz'",'romanpolanski'
1664,tt4698684,movie,huntforthewilderpeople,0,2016,\n,"adventure,comedy,drama",nm0169806,7.552329354207507,"'samneill', 'rimatewiata', 'rachelhouse', 'juliandennison'",'taikawaititi'
1665,tt0033563,movie,dumbo,0,1941,\n,"animation,drama,family","nm0254675,nm0035899,nm0730860,nm0455741,nm0414144,nm0789313,nm0272568",7.194133959106842,"'billybletcher', 'sterlingholloway', 'edwardbrophy', 'hermanbing'",''
1666,tt0113627,movie,leavinglasvegas,0,1995,\n,"drama,romance",nm0001214,7.3514786321380035,"'richardlewis', 'nicolascage', 'elisabethshue', 'juliansands'",'mikefiggis'
1667,tt8110330,movie,dilbechara,0,2020,\n,"comedy,drama,romance",nm2535507,7.5520418679094865,"'saswatachatterjee', 'sushantsinghrajput', 'sahilvaid', 'sanjanasanghi'",'mukeshchhabra'
1668,tt0092455,tvseries,startrekthenextgeneration,0,1987,1994,"action,adventure,mystery","nm0092853,nm0484464,nm0463926,nm0101385,nm0770474,nm0927445,nm0000408,nm0064593,nm0801883,nm0001904,nm0528420,nm0001772,nm0768939,nm0141222,nm0150024,nm0176702,nm0065568,nm0003403,nm0071417,nm0499215,nm0515237,nm0491496,nm0496521,nm0632382,nm0000996,nm0171619,nm0174068,nm0562251,nm0543129,nm0679855,nm0722493,nm0892144,nm0410769,nm0789834,nm0750691,nm0193062,nm0000533,nm0922162",7.880136626229664,"'majelbarrett', 'patrickstewart', 'michaeldorn', 'levarburton', 'jonathanfrakes'",'cliffbole'
